"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0007200","GO:0007200","phospholipase C-activating G protein-coupled receptor signaling pathway","2/478","56/18773",0.0357142857142857,1.40264494919307,0.487754363284744,0.419153627722446,0.760286580185664,0.738706393411835,"grm1b/ptger3",2
"GO:0018205","GO:0018205","peptidyl-lysine modification","2/478","56/18773",0.0357142857142857,1.40264494919307,0.487754363284744,0.419153627722446,0.760286580185664,0.738706393411835,"lipt2/pias4a",2
"GO:0042462","GO:0042462","eye photoreceptor cell development","2/478","56/18773",0.0357142857142857,1.40264494919307,0.487754363284744,0.419153627722446,0.760286580185664,0.738706393411835,"rpgrip1l/thrb",2
"GO:0043123","GO:0043123","positive regulation of canonical NF-kappaB signal transduction","2/478","56/18773",0.0357142857142857,1.40264494919307,0.487754363284744,0.419153627722446,0.760286580185664,0.738706393411835,"chuk/tnfa",2
"GO:0014033","GO:0014033","neural crest cell differentiation","5/478","167/18773",0.029940119760479,1.1758700172876,0.369000154251517,0.421125206446915,0.762359520302502,0.74072049461706,"smarca4a/med13b/pard3ab/wdr11/acvr2ba",5
"GO:0008654","GO:0008654","phospholipid biosynthetic process","4/478","130/18773",0.0307692307692308,1.20843257161249,0.385462716183508,0.422983692131441,0.762359520302502,0.74072049461706,"hycc2/pip5k1ca/pi4kb/pigu",4
"GO:0019693","GO:0019693","ribose phosphate metabolic process","6/478","205/18773",0.0292682926829268,1.14948464128993,0.347851559382092,0.423210629850102,0.762359520302502,0.74072049461706,"nudt18/eno2/pkmb/pde8a/entpd4/insra",6
"GO:0021510","GO:0021510","spinal cord development","3/478","93/18773",0.032258064516129,1.26690511540019,0.417073839334855,0.4233698564384,0.762359520302502,0.74072049461706,"tcf7/met/foxn4",3
"GO:0030099","GO:0030099","myeloid cell differentiation","7/478","243/18773",0.0288065843621399,1.13135148165367,0.33312207829004,0.42430175305845,0.762359520302502,0.74072049461706,"numbl/sfxn1/tesca/arhgef12a/tet2/ncoa2/melk",7
"GO:0006720","GO:0006720","isoprenoid metabolic process","2/478","57/18773",0.0350877192982456,1.37803714306687,0.462028106944911,0.427957416792941,0.762359520302502,0.74072049461706,"coq2/lratb.1",2
"GO:0070372","GO:0070372","regulation of ERK1 and ERK2 cascade","2/478","57/18773",0.0350877192982456,1.37803714306687,0.462028106944911,0.427957416792941,0.762359520302502,0.74072049461706,"ndrg4/ptpn1",2
"GO:0141193","GO:0141193","nuclear receptor-mediated signaling pathway","2/478","57/18773",0.0350877192982456,1.37803714306687,0.462028106944911,0.427957416792941,0.762359520302502,0.74072049461706,"esrra/thrb",2
"GO:0007411","GO:0007411","axon guidance","8/478","282/18773",0.0283687943262411,1.11415769013917,0.312214121027066,0.428647038624506,0.762359520302502,0.74072049461706,"ahi1/epha4l/met/dscaml1/scrib/arnt2/disp1/cntn2",8
"GO:0097485","GO:0097485","neuron projection guidance","8/478","282/18773",0.0283687943262411,1.11415769013917,0.312214121027066,0.428647038624506,0.762359520302502,0.74072049461706,"ahi1/epha4l/met/dscaml1/scrib/arnt2/disp1/cntn2",8
"GO:0031016","GO:0031016","pancreas development","5/478","169/18773",0.029585798816568,1.16195439578124,0.3418502809955,0.431155300897148,0.762359520302502,0.74072049461706,"hnf1ba/met/suv39h1a/polr3b/rnpc3",5
"GO:0001101","GO:0001101","response to acid chemical","1/478","22/18773",0.0454545454545455,1.78518448079118,0.595626271149598,0.433196648818179,0.762359520302502,0.74072049461706,"cpeb4a",1
"GO:0002753","GO:0002753","cytoplasmic pattern recognition receptor signaling pathway","1/478","22/18773",0.0454545454545455,1.78518448079118,0.595626271149598,0.433196648818179,0.762359520302502,0.74072049461706,"ifih1",1
"GO:0003179","GO:0003179","heart valve morphogenesis","1/478","22/18773",0.0454545454545455,1.78518448079118,0.595626271149598,0.433196648818179,0.762359520302502,0.74072049461706,"hace1",1
"GO:0006275","GO:0006275","regulation of DNA replication","1/478","22/18773",0.0454545454545455,1.78518448079118,0.595626271149598,0.433196648818179,0.762359520302502,0.74072049461706,"timeless",1
"GO:0007099","GO:0007099","centriole replication","1/478","22/18773",0.0454545454545455,1.78518448079118,0.595626271149598,0.433196648818179,0.762359520302502,0.74072049461706,"cep76",1
"GO:0009648","GO:0009648","photoperiodism","1/478","22/18773",0.0454545454545455,1.78518448079118,0.595626271149598,0.433196648818179,0.762359520302502,0.74072049461706,"bmal1a",1
"GO:0018208","GO:0018208","peptidyl-proline modification","1/478","22/18773",0.0454545454545455,1.78518448079118,0.595626271149598,0.433196648818179,0.762359520302502,0.74072049461706,"ppil2",1
"GO:0031297","GO:0031297","replication fork processing","1/478","22/18773",0.0454545454545455,1.78518448079118,0.595626271149598,0.433196648818179,0.762359520302502,0.74072049461706,"atrx",1
"GO:0036342","GO:0036342","post-anal tail morphogenesis","1/478","22/18773",0.0454545454545455,1.78518448079118,0.595626271149598,0.433196648818179,0.762359520302502,0.74072049461706,"dvl3a",1
"GO:0042219","GO:0042219","cellular modified amino acid catabolic process","1/478","22/18773",0.0454545454545455,1.78518448079118,0.595626271149598,0.433196648818179,0.762359520302502,0.74072049461706,"ggt5a",1
"GO:0043200","GO:0043200","response to amino acid","1/478","22/18773",0.0454545454545455,1.78518448079118,0.595626271149598,0.433196648818179,0.762359520302502,0.74072049461706,"cpeb4a",1
"GO:0043266","GO:0043266","regulation of potassium ion transport","1/478","22/18773",0.0454545454545455,1.78518448079118,0.595626271149598,0.433196648818179,0.762359520302502,0.74072049461706,"wnk1a",1
"GO:0045048","GO:0045048","protein insertion into ER membrane","1/478","22/18773",0.0454545454545455,1.78518448079118,0.595626271149598,0.433196648818179,0.762359520302502,0.74072049461706,"ncln",1
"GO:0046058","GO:0046058","cAMP metabolic process","1/478","22/18773",0.0454545454545455,1.78518448079118,0.595626271149598,0.433196648818179,0.762359520302502,0.74072049461706,"pde8a",1
"GO:0048752","GO:0048752","semicircular canal morphogenesis","1/478","22/18773",0.0454545454545455,1.78518448079118,0.595626271149598,0.433196648818179,0.762359520302502,0.74072049461706,"hnf1ba",1
"GO:0048934","GO:0048934","peripheral nervous system neuron differentiation","1/478","22/18773",0.0454545454545455,1.78518448079118,0.595626271149598,0.433196648818179,0.762359520302502,0.74072049461706,"dpysl2b",1
"GO:0048935","GO:0048935","peripheral nervous system neuron development","1/478","22/18773",0.0454545454545455,1.78518448079118,0.595626271149598,0.433196648818179,0.762359520302502,0.74072049461706,"dpysl2b",1
"GO:0098703","GO:0098703","calcium ion import across plasma membrane","1/478","22/18773",0.0454545454545455,1.78518448079118,0.595626271149598,0.433196648818179,0.762359520302502,0.74072049461706,"cacna1da",1
"GO:1901890","GO:1901890","positive regulation of cell junction assembly","1/478","22/18773",0.0454545454545455,1.78518448079118,0.595626271149598,0.433196648818179,0.762359520302502,0.74072049461706,"si:ch211-215c18.3",1
"GO:1902656","GO:1902656","calcium ion import into cytosol","1/478","22/18773",0.0454545454545455,1.78518448079118,0.595626271149598,0.433196648818179,0.762359520302502,0.74072049461706,"cacna1da",1
"GO:0007098","GO:0007098","centrosome cycle","2/478","58/18773",0.0344827586206897,1.35427788197951,0.436783410298519,0.436690513208549,0.765566526505322,0.743836472259537,"ndel1a/cep76",2
"GO:0017148","GO:0017148","negative regulation of translation","2/478","58/18773",0.0344827586206897,1.35427788197951,0.436783410298519,0.436690513208549,0.765566526505322,0.743836472259537,"cpeb4a/cpeb3",2
"GO:0021517","GO:0021517","ventral spinal cord development","2/478","58/18773",0.0344827586206897,1.35427788197951,0.436783410298519,0.436690513208549,0.765566526505322,0.743836472259537,"met/foxn4",2
"GO:0033059","GO:0033059","cellular pigmentation","2/478","58/18773",0.0344827586206897,1.35427788197951,0.436783410298519,0.436690513208549,0.765566526505322,0.743836472259537,"tyrp1a/bbs1",2
"GO:0034330","GO:0034330","cell junction organization","9/478","323/18773",0.0278637770897833,1.09432361361193,0.276392669612736,0.439362292260236,0.766436179133704,0.744681440424669,"ppfia4/cldn10b/nlgn2a/abhd17ab/zdhhc2/nlgn3a/cacna1da/si:ch211-215c18.3/nbeaa",9
"GO:0009100","GO:0009100","glycoprotein metabolic process","8/478","285/18773",0.0280701754385965,1.1024297144535,0.281647849755208,0.440226414353466,0.766436179133704,0.744681440424669,"poglut1/oga/hs6st3b/gnptab/alg10/b4galt4/hexa/galnt17",8
"GO:0009611","GO:0009611","response to wounding","5/478","171/18773",0.0292397660818713,1.14836428588906,0.315029061868883,0.441149358016484,0.766436179133704,0.744681440424669,"sarm1/dpysl2b/dysf/arhgef19/cntn2",5
"GO:0098659","GO:0098659","inorganic cation import across plasma membrane","3/478","96/18773",0.03125,1.22731433054393,0.360920779813928,0.443601869890339,0.766436179133704,0.744681440424669,"cacna1da/wnk1a/slc12a10.1",3
"GO:0099587","GO:0099587","inorganic ion import across plasma membrane","3/478","96/18773",0.03125,1.22731433054393,0.360920779813928,0.443601869890339,0.766436179133704,0.744681440424669,"cacna1da/wnk1a/slc12a10.1",3
"GO:0007265","GO:0007265","Ras protein signal transduction","2/478","59/18773",0.0338983050847458,1.33132401957308,0.412001340367797,0.445350806190918,0.766436179133704,0.744681440424669,"rapgef1b/stambpb",2
"GO:0031076","GO:0031076","embryonic camera-type eye development","2/478","59/18773",0.0338983050847458,1.33132401957308,0.412001340367797,0.445350806190918,0.766436179133704,0.744681440424669,"smarca4a/rerea",2
"GO:0042886","GO:0042886","amide transport","2/478","59/18773",0.0338983050847458,1.33132401957308,0.412001340367797,0.445350806190918,0.766436179133704,0.744681440424669,"slc15a1b/hnf1ba",2
"GO:0003407","GO:0003407","neural retina development","4/478","134/18773",0.0298507462686567,1.1723599575345,0.323653633951312,0.445709285575123,0.766436179133704,0.744681440424669,"rpgrip1l/smarca4a/foxn4/thrb",4
"GO:0099536","GO:0099536","synaptic signaling","11/478","402/18773",0.027363184079602,1.07466329440663,0.244600190384056,0.447089439288691,0.766436179133704,0.744681440424669,"grin1b/ntrk2b/glrbb/nlgn2a/btbd9/unc13a/nlgn3a/grm1b/lzts1/cacng8b/cacnb4b",11
"GO:0006497","GO:0006497","protein lipidation","1/478","23/18773",0.0434782608695652,1.70756776423504,0.54882556732061,0.44764558497438,0.766436179133704,0.744681440424669,"zdhhc2",1
"GO:0007520","GO:0007520","myoblast fusion","1/478","23/18773",0.0434782608695652,1.70756776423504,0.54882556732061,0.44764558497438,0.766436179133704,0.744681440424669,"plekho1a",1
"GO:0009147","GO:0009147","pyrimidine nucleoside triphosphate metabolic process","1/478","23/18773",0.0434782608695652,1.70756776423504,0.54882556732061,0.44764558497438,0.766436179133704,0.744681440424669,"entpd4",1
"GO:0030537","GO:0030537","larval behavior","1/478","23/18773",0.0434782608695652,1.70756776423504,0.54882556732061,0.44764558497438,0.766436179133704,0.744681440424669,"sap130a",1
"GO:0035675","GO:0035675","neuromast hair cell development","1/478","23/18773",0.0434782608695652,1.70756776423504,0.54882556732061,0.44764558497438,0.766436179133704,0.744681440424669,"atoh1a",1
"GO:0043049","GO:0043049","otic placode formation","1/478","23/18773",0.0434782608695652,1.70756776423504,0.54882556732061,0.44764558497438,0.766436179133704,0.744681440424669,"hnf1ba",1
"GO:0043401","GO:0043401","steroid hormone receptor signaling pathway","1/478","23/18773",0.0434782608695652,1.70756776423504,0.54882556732061,0.44764558497438,0.766436179133704,0.744681440424669,"esrra",1
"GO:0043525","GO:0043525","positive regulation of neuron apoptotic process","1/478","23/18773",0.0434782608695652,1.70756776423504,0.54882556732061,0.44764558497438,0.766436179133704,0.744681440424669,"casp20",1
"GO:0051923","GO:0051923","sulfation","1/478","23/18773",0.0434782608695652,1.70756776423504,0.54882556732061,0.44764558497438,0.766436179133704,0.744681440424669,"sult3st1",1
"GO:0060117","GO:0060117","auditory receptor cell development","1/478","23/18773",0.0434782608695652,1.70756776423504,0.54882556732061,0.44764558497438,0.766436179133704,0.744681440424669,"slc26a2",1
"GO:0061009","GO:0061009","common bile duct development","1/478","23/18773",0.0434782608695652,1.70756776423504,0.54882556732061,0.44764558497438,0.766436179133704,0.744681440424669,"hnf1ba",1
"GO:0070252","GO:0070252","actin-mediated cell contraction","1/478","23/18773",0.0434782608695652,1.70756776423504,0.54882556732061,0.44764558497438,0.766436179133704,0.744681440424669,"mylpfa",1
"GO:0072525","GO:0072525","pyridine-containing compound biosynthetic process","1/478","23/18773",0.0434782608695652,1.70756776423504,0.54882556732061,0.44764558497438,0.766436179133704,0.744681440424669,"nampt1",1
"GO:0098534","GO:0098534","centriole assembly","1/478","23/18773",0.0434782608695652,1.70756776423504,0.54882556732061,0.44764558497438,0.766436179133704,0.744681440424669,"cep76",1
"GO:0141060","GO:0141060","disruption of anatomical structure in another organism","1/478","23/18773",0.0434782608695652,1.70756776423504,0.54882556732061,0.44764558497438,0.766436179133704,0.744681440424669,"prf1.3",1
"GO:0035162","GO:0035162","embryonic hemopoiesis","3/478","97/18773",0.0309278350515464,1.21466160548678,0.342611015289834,0.45028464796952,0.770234803996414,0.748372244057652,"numbl/tet2/ncoa2",3
"GO:0000280","GO:0000280","nuclear division","5/478","173/18773",0.0289017341040462,1.13508839819092,0.288527787635768,0.451101806715759,0.770616410813482,0.748743019240174,"kif11/dmc1/ndel1a/ska1/cdca8",5
"GO:0034976","GO:0034976","response to endoplasmic reticulum stress","4/478","135/18773",0.0296296296296296,1.16367580970091,0.308499697669016,0.451349022272307,0.770616410813482,0.748743019240174,"zgc:136472/ube2j1/hspa5/ptpn1",4
"GO:0009583","GO:0009583","detection of light stimulus","2/478","60/18773",0.0333333333333333,1.30913528591353,0.387664033865123,0.45393633775067,0.771088199121979,0.749201416177469,"opn6a/bbs1",2
"GO:0070371","GO:0070371","ERK1 and ERK2 cascade","2/478","60/18773",0.0333333333333333,1.30913528591353,0.387664033865123,0.45393633775067,0.771088199121979,0.749201416177469,"ndrg4/ptpn1",2
"GO:1990573","GO:1990573","potassium ion import across plasma membrane","2/478","60/18773",0.0333333333333333,1.30913528591353,0.387664033865123,0.45393633775067,0.771088199121979,0.749201416177469,"wnk1a/slc12a10.1",2
"GO:0009314","GO:0009314","response to radiation","5/478","175/18773",0.0285714285714286,1.12211595935445,0.262338084098836,0.461007278021247,0.771088199121979,0.749201416177469,"inip/bmal1a/opn6a/mdm2/bbs1",5
"GO:0051276","GO:0051276","chromosome organization","7/478","252/18773",0.0277777777777778,1.09094607159461,0.234938944448345,0.461549570132768,0.771088199121979,0.749201416177469,"anapc2/kif11/dmc1/rtel1/nup98/ska1/cdca8",7
"GO:0002790","GO:0002790","peptide secretion","1/478","24/18773",0.0416666666666667,1.63641910739191,0.50426960370149,0.461726940194766,0.771088199121979,0.749201416177469,"hnf1ba",1
"GO:0003323","GO:0003323","type B pancreatic cell development","1/478","24/18773",0.0416666666666667,1.63641910739191,0.50426960370149,0.461726940194766,0.771088199121979,0.749201416177469,"hnf1ba",1
"GO:0006284","GO:0006284","base-excision repair","1/478","24/18773",0.0416666666666667,1.63641910739191,0.50426960370149,0.461726940194766,0.771088199121979,0.749201416177469,"smug1",1
"GO:0009069","GO:0009069","serine family amino acid metabolic process","1/478","24/18773",0.0416666666666667,1.63641910739191,0.50426960370149,0.461726940194766,0.771088199121979,0.749201416177469,"amt",1
"GO:0009225","GO:0009225","nucleotide-sugar metabolic process","1/478","24/18773",0.0416666666666667,1.63641910739191,0.50426960370149,0.461726940194766,0.771088199121979,0.749201416177469,"gfus.1",1
"GO:0010906","GO:0010906","regulation of glucose metabolic process","1/478","24/18773",0.0416666666666667,1.63641910739191,0.50426960370149,0.461726940194766,0.771088199121979,0.749201416177469,"pdk1",1
"GO:0021955","GO:0021955","central nervous system neuron axonogenesis","1/478","24/18773",0.0416666666666667,1.63641910739191,0.50426960370149,0.461726940194766,0.771088199121979,0.749201416177469,"mapk3",1
